   3.3769063e-02	   1.0893246e-03	   4.3333333e-01	
   3.7472767e-02	   1.3071895e-03	   4.4248366e-01	
   4.1394336e-02	   4.3572985e-03	   4.5272331e-01	
   4.1394336e-02	   1.0893246e-03	   4.5468410e-01	
   4.0087146e-02	   2.1786492e-04	   4.5533769e-01	
   4.1612200e-02	   6.5359477e-04	   4.5904139e-01	
   4.6187364e-02	   2.1786492e-04	   4.6688453e-01	
   5.3376906e-02	   1.9607843e-03	   4.7363834e-01	
   5.5119826e-02	   1.3071895e-03	   4.7494553e-01	
   5.3812636e-02	   8.7145969e-04	   4.7298475e-01	
   5.5773420e-02	   1.0893246e-03	   4.7581699e-01	
   6.2962963e-02	   3.7037037e-03	   4.8300654e-01	
   7.5163399e-02	   2.8322440e-03	   4.8932462e-01	
   8.1481481e-02	   6.5359477e-04	   4.9259259e-01	
   8.4095861e-02	   0.0000000e+00	   4.9520697e-01	
   8.9978214e-02	   6.5359477e-04	   4.9956427e-01	
   9.8039216e-02	   3.0501089e-03	   5.0457516e-01	
   1.0283224e-01	   3.4858388e-03	   5.0806100e-01	
   1.0610022e-01	   1.0893246e-03	   5.0915033e-01	
   1.1067538e-01	   8.7145969e-04	   5.1132898e-01	
   1.1633987e-01	   2.1786492e-04	   5.1590414e-01	
   1.2135076e-01	   0.0000000e+00	   5.1808279e-01	
   1.2897603e-01	   2.1786492e-04	   5.1960784e-01	
   1.3420479e-01	   4.3572985e-04	   5.2418301e-01	
   1.3899782e-01	   4.3572985e-04	   5.2745098e-01	
   1.4662309e-01	   8.7145969e-04	   5.3529412e-01	
   1.5315904e-01	   3.4858388e-03	   5.3986928e-01	
   1.5925926e-01	   5.2287582e-03	   5.4357298e-01	
   1.6078431e-01	   4.7930283e-03	   5.4596950e-01	
   1.6143791e-01	   3.0501089e-03	   5.4553377e-01	
   1.7015251e-01	   2.6143791e-03	   5.4814815e-01	
   1.8736383e-01	   4.1394336e-03	   5.5773420e-01	
   1.9215686e-01	   1.3071895e-03	   5.5838780e-01	
   1.9433551e-01	   8.7145969e-04	   5.5904139e-01	
   1.9564270e-01	   1.0893246e-03	   5.5947712e-01	
   1.9956427e-01	   1.3071895e-03	   5.6122004e-01	
   2.0392157e-01	   1.3071895e-03	   5.6296296e-01	
   2.1045752e-01	   1.0893246e-03	   5.6644880e-01	
   2.1677560e-01	   6.5359477e-04	   5.6949891e-01	
   2.2200436e-01	   4.3572985e-04	   5.7058824e-01	
   2.2788671e-01	   4.3572985e-04	   5.7254902e-01	
   2.3507625e-01	   8.7145969e-04	   5.7625272e-01	
   2.4139434e-01	   8.7145969e-04	   5.7995643e-01	
   2.4531590e-01	   6.5359477e-04	   5.8126362e-01	
   2.4727669e-01	   4.3572985e-04	   5.8104575e-01	
   2.5141612e-01	   6.5359477e-04	   5.8235294e-01	
   2.5642702e-01	   1.3071895e-03	   5.8671024e-01	
   2.6100218e-01	   1.9607843e-03	   5.8997821e-01	
   2.6579521e-01	   1.5250545e-03	   5.9237473e-01	
   2.6949891e-01	   8.7145969e-04	   5.9106754e-01	
   2.7429194e-01	   1.3071895e-03	   5.9237473e-01	
   2.7864924e-01	   2.3965142e-03	   5.9389978e-01	
   2.8191721e-01	   3.0501089e-03	   5.9586057e-01	
   2.8431373e-01	   2.6143791e-03	   5.9542484e-01	
   2.8779956e-01	   1.9607843e-03	   5.9542484e-01	
   2.9172113e-01	   1.9607843e-03	   5.9542484e-01	
   2.9956427e-01	   3.0501089e-03	   5.9956427e-01	
   3.0610022e-01	   5.2287582e-03	   6.0283224e-01	
   3.1067538e-01	   3.4858388e-03	   6.0108932e-01	
   3.1503268e-01	   3.2679739e-03	   6.0021786e-01	
   3.2156863e-01	   3.2679739e-03	   6.0196078e-01	
   3.2723312e-01	   3.2679739e-03	   6.0196078e-01	
   3.3289760e-01	   3.2679739e-03	   6.0305011e-01	
   3.3660131e-01	   2.6143791e-03	   6.0326797e-01	
   3.4030501e-01	   2.8322440e-03	   6.0392157e-01	
   3.4422658e-01	   3.2679739e-03	   6.0588235e-01	
   3.4880174e-01	   4.5751634e-03	   6.0806100e-01	
   3.5403050e-01	   2.1786492e-03	   6.0893246e-01	
   3.5751634e-01	   2.3965142e-03	   6.0915033e-01	
   3.5991285e-01	   1.7429194e-03	   6.0871460e-01	
   3.6274510e-01	   1.7429194e-03	   6.0871460e-01	
   3.6797386e-01	   1.7429194e-03	   6.1067538e-01	
   3.7538126e-01	   2.6143791e-03	   6.1220044e-01	
   3.8039216e-01	   2.8322440e-03	   6.1198257e-01	
   3.8562092e-01	   2.1786492e-03	   6.1067538e-01	
   3.9128540e-01	   1.3071895e-03	   6.1111111e-01	
   3.9847495e-01	   1.3071895e-03	   6.1176471e-01	
   4.0501089e-01	   1.9607843e-03	   6.1220044e-01	
   4.1198257e-01	   1.7429194e-03	   6.1263617e-01	
   4.1960784e-01	   2.6143791e-03	   6.1307190e-01	
   4.2614379e-01	   2.1786492e-03	   6.1416122e-01	
   4.3224401e-01	   1.5250545e-03	   6.1525054e-01	
   4.3747277e-01	   2.1786492e-03	   6.1459695e-01	
   4.4074074e-01	   1.9607843e-03	   6.1394336e-01	
   4.4400871e-01	   1.9607843e-03	   6.1328976e-01	
   4.4618736e-01	   2.8322440e-03	   6.1612200e-01	
   4.4793028e-01	   4.7930283e-03	   6.2069717e-01	
   4.5185185e-01	   4.7930283e-03	   6.2352941e-01	
   4.5708061e-01	   4.7930283e-03	   6.2309368e-01	
   4.6339869e-01	   3.2679739e-03	   6.2331155e-01	
   4.7080610e-01	   2.3965142e-03	   6.2309368e-01	
   4.7821351e-01	   1.9607843e-03	   6.2396514e-01	
   4.8387800e-01	   2.3965142e-03	   6.2549020e-01	
   4.8779956e-01	   1.7429194e-03	   6.2483660e-01	
   4.9128540e-01	   1.0893246e-03	   6.2374728e-01	
   4.9586057e-01	   3.2679739e-03	   6.2505447e-01	
   4.9803922e-01	   4.1394336e-03	   6.2418301e-01	
   5.0021786e-01	   3.0501089e-03	   6.2113290e-01	
   5.0326797e-01	   2.6143791e-03	   6.1917211e-01	
   5.1111111e-01	   2.1786492e-03	   6.2026144e-01	
   5.1873638e-01	   2.1786492e-03	   6.2244009e-01	
   5.2723312e-01	   2.1786492e-03	   6.2396514e-01	
   5.3376906e-01	   1.0893246e-03	   6.2440087e-01	
   5.3899782e-01	   1.5250545e-03	   6.2374728e-01	
   5.4052288e-01	   1.0893246e-03	   6.1808279e-01	
   5.4335512e-01	   1.7429194e-03	   6.1459695e-01	
   5.4793028e-01	   2.3965142e-03	   6.1655773e-01	
   5.5141612e-01	   3.0501089e-03	   6.1873638e-01	
   5.5337691e-01	   2.8322440e-03	   6.1851852e-01	
   5.5620915e-01	   2.1786492e-03	   6.1808279e-01	
   5.5969499e-01	   1.5250545e-03	   6.1721133e-01	
   5.6427015e-01	   1.5250545e-03	   6.1590414e-01	
   5.6971678e-01	   1.7429194e-03	   6.1459695e-01	
   5.7407407e-01	   1.0893246e-03	   6.1568627e-01	
   5.7864924e-01	   1.9607843e-03	   6.1612200e-01	
   5.8518519e-01	   2.3965142e-03	   6.1699346e-01	
   5.9324619e-01	   4.5751634e-03	   6.1938998e-01	
   5.9760349e-01	   4.3572985e-03	   6.1873638e-01	
   5.9825708e-01	   2.6143791e-03	   6.1612200e-01	
   6.0021786e-01	   1.3071895e-03	   6.1481481e-01	
   6.0348584e-01	   2.6143791e-03	   6.1633987e-01	
   6.0784314e-01	   5.2287582e-03	   6.1938998e-01	
   6.1612200e-01	   4.7930283e-03	   6.1677560e-01	
   6.2244009e-01	   1.9607843e-03	   6.1023965e-01	
   6.2962963e-01	   3.4858388e-03	   6.1023965e-01	
   6.3267974e-01	   3.2679739e-03	   6.0936819e-01	
   6.3529412e-01	   2.8322440e-03	   6.0784314e-01	
   6.3856209e-01	   2.3965142e-03	   6.0762527e-01	
   6.4139434e-01	   2.3965142e-03	   6.0827887e-01	
   6.4444444e-01	   2.3965142e-03	   6.0653595e-01	
   6.4967320e-01	   3.0501089e-03	   6.0588235e-01	
   6.5533769e-01	   3.9215686e-03	   6.0718954e-01	
   6.5882353e-01	   2.8322440e-03	   6.0784314e-01	
   6.6056645e-01	   2.3965142e-03	   6.0544662e-01	
   6.6535948e-01	   2.1786492e-03	   6.0305011e-01	
   6.7145969e-01	   1.3071895e-03	   6.0217865e-01	
   6.7668845e-01	   1.7429194e-03	   6.0457516e-01	
   6.8126362e-01	   2.3965142e-03	   6.0675381e-01	
   6.8257081e-01	   1.9607843e-03	   6.0675381e-01	
   6.8322440e-01	   2.3965142e-03	   6.0653595e-01	
   6.8605664e-01	   1.7429194e-03	   6.0283224e-01	
   6.9346405e-01	   3.0501089e-03	   5.9912854e-01	
   6.9782135e-01	   2.3965142e-03	   5.9259259e-01	
   6.9694989e-01	   4.3572985e-04	   5.9128540e-01	
   6.9716776e-01	   4.3572985e-04	   5.9084967e-01	
   7.0130719e-01	   3.7037037e-03	   5.9281046e-01	
   7.0631808e-01	   5.4466231e-03	   5.9433551e-01	
   7.1002179e-01	   6.1002179e-03	   5.9629630e-01	
   7.1132898e-01	   6.5359477e-03	   5.9477124e-01	
   7.1220044e-01	   5.8823529e-03	   5.9259259e-01	
   7.1568627e-01	   6.7538126e-03	   5.9346405e-01	
   7.1960784e-01	   7.4074074e-03	   5.9237473e-01	
   7.2047930e-01	   6.9716776e-03	   5.9172113e-01	
   7.2135076e-01	   6.9716776e-03	   5.9063181e-01	
   7.2265795e-01	   7.6252723e-03	   5.9084967e-01	
   7.2657952e-01	   8.4967320e-03	   5.9084967e-01	
   7.2941176e-01	   9.8039216e-03	   5.8997821e-01	
   7.3159041e-01	   1.2854031e-02	   5.9281046e-01	
   7.3289760e-01	   1.4379085e-02	   5.9259259e-01	
   7.3877996e-01	   1.4161220e-02	   5.8954248e-01	
   7.4422658e-01	   1.4379085e-02	   5.8540305e-01	
   7.4509804e-01	   1.4596950e-02	   5.8431373e-01	
   7.4553377e-01	   1.5686275e-02	   5.8322440e-01	
   7.4575163e-01	   1.5904139e-02	   5.8104575e-01	
   7.4727669e-01	   1.6993464e-02	   5.8017429e-01	
   7.5032680e-01	   1.9825708e-02	   5.7886710e-01	
   7.5228758e-01	   2.1350763e-02	   5.7603486e-01	
   7.5250545e-01	   2.3093682e-02	   5.7211329e-01	
   7.5315904e-01	   2.2004357e-02	   5.6666667e-01	
   7.5272331e-01	   1.9389978e-02	   5.5991285e-01	
   7.5882353e-01	   2.6143791e-02	   5.6143791e-01	
   7.6535948e-01	   3.2026144e-02	   5.6187364e-01	
   7.6775599e-01	   3.5511983e-02	   5.5991285e-01	
   7.6906318e-01	   3.5947712e-02	   5.5882353e-01	
   7.7058824e-01	   3.6383442e-02	   5.5729847e-01	
   7.7254902e-01	   3.8779956e-02	   5.5729847e-01	
   7.7581699e-01	   4.2701525e-02	   5.5882353e-01	
   7.7647059e-01	   4.7058824e-02	   5.5816993e-01	
   7.7668845e-01	   4.8148148e-02	   5.5511983e-01	
   7.7799564e-01	   5.1851852e-02	   5.5424837e-01	
   7.8017429e-01	   5.2941176e-02	   5.5315904e-01	
   7.8126362e-01	   5.3159041e-02	   5.5163399e-01	
   7.8148148e-01	   5.3376906e-02	   5.4793028e-01	
   7.8191721e-01	   5.4248366e-02	   5.4444444e-01	
   7.8344227e-01	   5.5991285e-02	   5.4030501e-01	
   7.8605664e-01	   5.7734205e-02	   5.3747277e-01	
   7.8692810e-01	   6.0130719e-02	   5.3246187e-01	
   7.9302832e-01	   6.6666667e-02	   5.3180828e-01	
   7.9302832e-01	   6.8409586e-02	   5.2657952e-01	
   7.9302832e-01	   6.7538126e-02	   5.1873638e-01	
   7.9455338e-01	   6.8409586e-02	   5.1372549e-01	
   7.9869281e-01	   7.2549020e-02	   5.1350763e-01	
   8.0043573e-01	   7.5599129e-02	   5.1111111e-01	
   8.0108932e-01	   7.6906318e-02	   5.0871460e-01	
   8.0370370e-01	   7.7559913e-02	   5.0806100e-01	
   8.0566449e-01	   8.1263617e-02	   5.0610022e-01	
   8.1154684e-01	   8.7145969e-02	   5.0326797e-01	
   8.1263617e-01	   9.0631808e-02	   4.9651416e-01	
   8.1132898e-01	   8.9542484e-02	   4.8801743e-01	
   8.1220044e-01	   9.1721133e-02	   4.8104575e-01	
   8.1394336e-01	   9.6732026e-02	   4.7690632e-01	
   8.1742919e-01	   1.0174292e-01	   4.7450980e-01	
   8.1590414e-01	   1.0108932e-01	   4.6753813e-01	
   8.1525054e-01	   1.0108932e-01	   4.6230937e-01	
   8.1699346e-01	   1.0370370e-01	   4.5904139e-01	
   8.2113290e-01	   1.0784314e-01	   4.6013072e-01	
   8.2505447e-01	   1.1350763e-01	   4.6187364e-01	
   8.2592593e-01	   1.1612200e-01	   4.5642702e-01	
   8.2832244e-01	   1.2047930e-01	   4.5272331e-01	
   8.2941176e-01	   1.2309368e-01	   4.4531590e-01	
   8.3180828e-01	   1.2636166e-01	   4.3660131e-01	
   8.3311547e-01	   1.2984749e-01	   4.2766885e-01	
   8.3485839e-01	   1.3311547e-01	   4.2113290e-01	
   8.3551198e-01	   1.3572985e-01	   4.1459695e-01	
   8.3747277e-01	   1.3725490e-01	   4.1263617e-01	
   8.4226580e-01	   1.4117647e-01	   4.1503268e-01	
   8.4466231e-01	   1.4618736e-01	   4.1285403e-01	
   8.4509804e-01	   1.4793028e-01	   4.0784314e-01	
   8.4488017e-01	   1.4923747e-01	   4.0043573e-01	
   8.4509804e-01	   1.4923747e-01	   3.8910675e-01	
   8.4662309e-01	   1.5250545e-01	   3.8257081e-01	
   8.5119826e-01	   1.5708061e-01	   3.7973856e-01	
   8.5599129e-01	   1.6339869e-01	   3.7668845e-01	
   8.6143791e-01	   1.6971678e-01	   3.7581699e-01	
   8.6122004e-01	   1.7124183e-01	   3.6906318e-01	
   8.6187364e-01	   1.7342048e-01	   3.6078431e-01	
   8.6274510e-01	   1.7625272e-01	   3.5272331e-01	
   8.6318083e-01	   1.7930283e-01	   3.4422658e-01	
   8.6296296e-01	   1.8191721e-01	   3.3093682e-01	
   8.6339869e-01	   1.8344227e-01	   3.1873638e-01	
   8.6470588e-01	   1.8671024e-01	   3.1089325e-01	
   8.7015251e-01	   1.9324619e-01	   3.0479303e-01	
   8.7385621e-01	   1.9825708e-01	   3.0000000e-01	
   8.7276688e-01	   1.9586057e-01	   2.8997821e-01	
   8.7429194e-01	   1.9629630e-01	   2.8213508e-01	
   8.7494553e-01	   2.0021786e-01	   2.7429194e-01	
   8.7625272e-01	   2.0261438e-01	   2.6644880e-01	
   8.7647059e-01	   2.0479303e-01	   2.5359477e-01	
   8.7647059e-01	   2.0827887e-01	   2.4008715e-01	
   8.7777778e-01	   2.1067538e-01	   2.2962963e-01	
   8.7973856e-01	   2.1459695e-01	   2.1851852e-01	
   8.8300654e-01	   2.1830065e-01	   2.1045752e-01	
   8.8583878e-01	   2.2352941e-01	   2.0217865e-01	
   8.8736383e-01	   2.2745098e-01	   1.9237473e-01	
   8.8888889e-01	   2.3093682e-01	   1.8474946e-01	
   8.9172113e-01	   2.3507625e-01	   1.7603486e-01	
   8.9193900e-01	   2.3747277e-01	   1.6405229e-01	
   8.8976035e-01	   2.3747277e-01	   1.4684096e-01	
   8.9019608e-01	   2.3921569e-01	   1.3333333e-01	
   8.9215686e-01	   2.4074074e-01	   1.2396514e-01	
   8.9520697e-01	   2.4335512e-01	   1.1590414e-01	
   8.9498911e-01	   2.4836601e-01	   1.0762527e-01	
   8.9477124e-01	   2.5054466e-01	   9.8474946e-02	
   8.9433551e-01	   2.5272331e-01	   9.4553377e-02	
   8.9651416e-01	   2.5533769e-01	   9.4117647e-02	
   8.9956427e-01	   2.6078431e-01	   9.4989107e-02	
   9.0283224e-01	   2.6579521e-01	   9.7603486e-02	
   9.0588235e-01	   2.6993464e-01	   9.4771242e-02	
   9.0588235e-01	   2.7429194e-01	   8.9760349e-02	
   9.0479303e-01	   2.7538126e-01	   8.3442266e-02	
   9.0631808e-01	   2.7908497e-01	   7.9302832e-02	
   9.1350763e-01	   2.8954248e-01	   8.1263617e-02	
   9.1045752e-01	   2.8845316e-01	   7.0152505e-02	
   9.0718954e-01	   2.8736383e-01	   6.1437908e-02	
   9.0740741e-01	   2.9106754e-01	   5.8387800e-02	
   9.1285403e-01	   2.9694989e-01	   5.9694989e-02	
   9.1503268e-01	   3.0108932e-01	   5.7080610e-02	
   9.1503268e-01	   3.0261438e-01	   5.5119826e-02	
   9.1437908e-01	   3.0239651e-01	   5.1633987e-02	
   9.1154684e-01	   3.0021786e-01	   4.5751634e-02	
   9.1590414e-01	   3.0457516e-01	   4.2701525e-02	
   9.2200436e-01	   3.1002179e-01	   4.5751634e-02	
   9.2331155e-01	   3.1220044e-01	   4.6840959e-02	
   9.2135076e-01	   3.1132898e-01	   4.3790850e-02	
   9.2047930e-01	   3.1263617e-01	   4.1176471e-02	
   9.2440087e-01	   3.1808279e-01	   4.1612200e-02	
   9.2984749e-01	   3.2723312e-01	   4.6187364e-02	
   9.3159041e-01	   3.3071895e-01	   4.3790850e-02	
   9.2854031e-01	   3.2919390e-01	   3.5294118e-02	
   9.2854031e-01	   3.3289760e-01	   3.1154684e-02	
   9.3093682e-01	   3.3747277e-01	   3.0283224e-02	
   9.3159041e-01	   3.3899782e-01	   2.8976035e-02	
   9.3071895e-01	   3.4052288e-01	   2.3965142e-02	
   9.3028322e-01	   3.4204793e-01	   2.2222222e-02	
   9.2854031e-01	   3.4313725e-01	   2.0479303e-02	
   9.2832244e-01	   3.4422658e-01	   1.9607843e-02	
   9.3355120e-01	   3.5054466e-01	   2.2657952e-02	
   9.3638344e-01	   3.5533769e-01	   2.1786492e-02	
   9.3703704e-01	   3.5860566e-01	   1.7429194e-02	
   9.3638344e-01	   3.6230937e-01	   1.0893246e-02	
   9.3769063e-01	   3.6535948e-01	   1.0457516e-02	
   9.3877996e-01	   3.6666667e-01	   1.1111111e-02	
   9.3965142e-01	   3.6928105e-01	   1.4379085e-02	
   9.3921569e-01	   3.7058824e-01	   1.4161220e-02	
   9.3812636e-01	   3.7211329e-01	   1.1546841e-02	
   9.3943355e-01	   3.7538126e-01	   1.3725490e-02	
   9.4139434e-01	   3.7973856e-01	   1.3943355e-02	
   9.4139434e-01	   3.8257081e-01	   1.3071895e-02	
   9.4139434e-01	   3.8562092e-01	   1.1111111e-02	
   9.4313725e-01	   3.8867102e-01	   1.2418301e-02	
   9.4466231e-01	   3.9215686e-01	   1.2636166e-02	
   9.4488017e-01	   3.9346405e-01	   1.3071895e-02	
   9.4400871e-01	   3.9520697e-01	   1.0239651e-02	
   9.4357298e-01	   3.9694989e-01	   8.2788671e-03	
   9.4422658e-01	   3.9847495e-01	   8.2788671e-03	
   9.4466231e-01	   4.0021786e-01	   8.2788671e-03	
   9.4749455e-01	   4.0413943e-01	   8.7145969e-03	
   9.5315904e-01	   4.0893246e-01	   8.4967320e-03	
   9.4945534e-01	   4.0544662e-01	   5.6644880e-03	
   9.5163399e-01	   4.0893246e-01	   6.7538126e-03	
   9.5860566e-01	   4.1895425e-01	   8.7145969e-03	
   9.6296296e-01	   4.2527233e-01	   9.8039216e-03	
   9.6187364e-01	   4.2657952e-01	   9.1503268e-03	
   9.5882353e-01	   4.2505447e-01	   6.9716776e-03	
   9.6078431e-01	   4.2723312e-01	   5.6644880e-03	
   9.6361656e-01	   4.3376906e-01	   8.9324619e-03	
   9.6296296e-01	   4.3681917e-01	   6.9716776e-03	
   9.6122004e-01	   4.3769063e-01	   4.3572985e-03	
   9.6034858e-01	   4.3856209e-01	   3.9215686e-03	
   9.5991285e-01	   4.4095861e-01	   3.0501089e-03	
   9.6122004e-01	   4.4400871e-01	   3.7037037e-03	
   9.6274510e-01	   4.4727669e-01	   4.5751634e-03	
   9.6427015e-01	   4.4923747e-01	   3.7037037e-03	
   9.6383442e-01	   4.4967320e-01	   2.6143791e-03	
   9.6209150e-01	   4.5076253e-01	   4.3572985e-04	
   9.6405229e-01	   4.5947712e-01	   2.1786492e-03	
   9.6056645e-01	   4.6165577e-01	   3.2679739e-03	
   9.6013072e-01	   4.6122004e-01	   3.0501089e-03	
   9.6078431e-01	   4.6318083e-01	   2.3965142e-03	
   9.6470588e-01	   4.6753813e-01	   4.7930283e-03	
   9.6906318e-01	   4.7407407e-01	   6.1002179e-03	
   9.7124183e-01	   4.7821351e-01	   8.9324619e-03	
   9.7254902e-01	   4.8169935e-01	   5.8823529e-03	
   9.7037037e-01	   4.8322440e-01	   5.0108932e-03	
   9.6862745e-01	   4.8300654e-01	   5.4466231e-03	
   9.6971678e-01	   4.8627451e-01	   3.0501089e-03	
   9.7211329e-01	   4.9215686e-01	   8.0610022e-03	
   9.7320261e-01	   4.9477124e-01	   6.7538126e-03	
   9.7037037e-01	   4.9324619e-01	   5.2287582e-03	
   9.6949891e-01	   4.9498911e-01	   5.0108932e-03	
   9.7385621e-01	   5.0130719e-01	   4.5751634e-03	
   9.7712418e-01	   5.0522876e-01	   8.9324619e-03	
   9.7755991e-01	   5.0631808e-01	   8.2788671e-03	
   9.7363834e-01	   5.1111111e-01	   7.6252723e-03	
   9.7124183e-01	   5.1699346e-01	   2.6143791e-03	
   9.7494553e-01	   5.2483660e-01	   5.2287582e-03	
   9.7886710e-01	   5.3071895e-01	   8.7145969e-03	
   9.7755991e-01	   5.2962963e-01	   5.4466231e-03	
   9.7668845e-01	   5.2984749e-01	   4.7930283e-03	
   9.7799564e-01	   5.3355120e-01	   6.7538126e-03	
   9.7908497e-01	   5.3790850e-01	   8.4967320e-03	
   9.7886710e-01	   5.4095861e-01	   7.6252723e-03	
   9.7864924e-01	   5.4226580e-01	   5.2287582e-03	
   9.7821351e-01	   5.4291939e-01	   8.0610022e-03	
   9.7799564e-01	   5.4509804e-01	   6.9716776e-03	
   9.7864924e-01	   5.4945534e-01	   8.2788671e-03	
   9.7821351e-01	   5.5076253e-01	   7.4074074e-03	
   9.7734205e-01	   5.5098039e-01	   7.4074074e-03	
   9.7734205e-01	   5.5163399e-01	   6.1002179e-03	
   9.7821351e-01	   5.5446623e-01	   3.0501089e-03	
   9.8039216e-01	   5.5795207e-01	   7.4074074e-03	
   9.8148148e-01	   5.6252723e-01	   8.0610022e-03	
   9.8126362e-01	   5.6710240e-01	   3.9215686e-03	
   9.7799564e-01	   5.6666667e-01	   3.9215686e-03	
   9.7843137e-01	   5.6906318e-01	   3.2679739e-03	
   9.8191721e-01	   5.7363834e-01	   5.8823529e-03	
   9.8366013e-01	   5.7799564e-01	   4.5751634e-03	
   9.8300654e-01	   5.7952070e-01	   4.1394336e-03	
   9.8082789e-01	   5.7821351e-01	   5.4466231e-03	
   9.8061002e-01	   5.7930283e-01	   5.0108932e-03	
   9.8235294e-01	   5.8431373e-01	   4.3572985e-03	
   9.8453159e-01	   5.8976035e-01	   5.2287582e-03	
   9.8474946e-01	   5.9237473e-01	   1.7429194e-03	
   9.8366013e-01	   5.9346405e-01	   1.9607843e-03	
   9.8387800e-01	   5.9629630e-01	   5.8823529e-03	
   9.8562092e-01	   6.0065359e-01	   7.6252723e-03	
   9.8758170e-01	   6.0457516e-01	   5.4466231e-03	
   9.8954248e-01	   6.0784314e-01	   8.4967320e-03	
   9.9041394e-01	   6.1045752e-01	   6.7538126e-03	
   9.8910675e-01	   6.1002179e-01	   7.4074074e-03	
   9.9215686e-01	   6.2004357e-01	   6.9716776e-03	
   9.9389978e-01	   6.3050109e-01	   7.6252723e-03	
   9.9411765e-01	   6.3355120e-01	   7.1895425e-03	
   9.9346405e-01	   6.3355120e-01	   7.8431373e-03	
   9.9237473e-01	   6.3333333e-01	   1.0239651e-02	
   9.9302832e-01	   6.3790850e-01	   8.7145969e-03	
   9.9368192e-01	   6.4400871e-01	   1.2418301e-02	
   9.9368192e-01	   6.4923747e-01	   1.1546841e-02	
   9.9302832e-01	   6.5054466e-01	   8.2788671e-03	
   9.9172113e-01	   6.5163399e-01	   6.3180828e-03	
   9.9172113e-01	   6.5729847e-01	   7.4074074e-03	
   9.9368192e-01	   6.6470588e-01	   6.5359477e-03	
   9.9346405e-01	   6.6906318e-01	   5.4466231e-03	
   9.9150327e-01	   6.6753813e-01	   3.4858388e-03	
   9.9084967e-01	   6.6928105e-01	   1.9607843e-03	
   9.9237473e-01	   6.7538126e-01	   4.5751634e-03	
   9.9368192e-01	   6.8126362e-01	   4.7930283e-03	
   9.9302832e-01	   6.8191721e-01	   4.3572985e-03	
   9.8997821e-01	   6.8213508e-01	   3.0501089e-03	
   9.8976035e-01	   6.8692810e-01	   4.1394336e-03	
   9.9237473e-01	   6.9346405e-01	   4.1394336e-03	
   9.9498911e-01	   7.0000000e-01	   6.9716776e-03	
   9.9433551e-01	   6.9978214e-01	   5.2287582e-03	
   9.9237473e-01	   6.9847495e-01	   4.7930283e-03	
   9.9041394e-01	   6.9738562e-01	   4.3572985e-03	
   9.9084967e-01	   7.0087146e-01	   3.7037037e-03	
   9.9324619e-01	   7.0871460e-01	   9.5860566e-03	
   9.9542484e-01	   7.1699346e-01	   1.0893246e-02	
   9.9324619e-01	   7.1285403e-01	   5.8823529e-03	
   9.9215686e-01	   7.1546841e-01	   3.0501089e-03	
   9.9237473e-01	   7.1938998e-01	   4.3572985e-03	
   9.9281046e-01	   7.2309368e-01	   5.0108932e-03	
   9.9215686e-01	   7.2592593e-01	   3.9215686e-03	
   9.9215686e-01	   7.2854031e-01	   5.0108932e-03	
   9.9346405e-01	   7.3180828e-01	   1.1111111e-02	
